ID_Nac;X;Y
CSp-NVI_A4-100-0003;-79,566;-3,283
CSp-NVI_A2-100-0011;-79,567;-3,057
CSp-NVI_C2-99-0057;-79,566;-3,374
CSp-NVI_A2-94-0010;-79,566;-3,13
CSp-NVI_E2-83-0039;-79,564;-3,731
CSp-NVI_C2-98-0058;-79,564;-3,481
CSp-NVI_A2-94-0023;-79,564;-3,165
CSp-NVI_A4-92-0004;-79,563;-3,237
CSp-NVI_C2-86-0072;-79,562;-3,351
CSp-NVI_C4-100-0034;-79,561;-3,621
CSp-NV_E4-87-0036;-79,56;-2,941
CSp-NVI_A4-95-0002;-79,558;-3,25
CSp-NVI_E2-92-0032;-79,558;-3,783
CSp-NVI_A4-92-0003;-79,556;-3,231
CSp-NVI_A4-84-0005;-79,554;-3,311
CSp-NVI_A4-92-0001;-79,554;-3,217
CSp-NVI_C4-100-0035;-79,553;-3,63
CSp-NV_E4-89-0041;-79,553;-2,975
CSp-NVI_E2-83-0038;-79,55;-3,747
CSp-NVI_A4-95-0004;-79,549;-3,267
CSp-NV_E4-88-0047;-79,548;-2,949
CSp-NVI_C4-100-0037;-79,547;-3,633
CSp-NVI_C2-86-0071;-79,546;-3,353
CSp-NVI_C4-100-0043;-79,546;-3,64
CSp-NVI_A4-95-0003;-79,546;-3,258
CSp-NVI_A2-94-0024;-79,546;-3,162
CSp-NV_E4-89-0040;-79,546;-2,983
CSp-NVI_C2-98-0057;-79,546;-3,474
CSp-NVI_C2-98-0056;-79,543;-3,479
CSp-NVI_A2-94-0025;-79,541;-3,156
CSp-NVI_E2-100-0066;-79,54;-3,701
CSp-NVI_C4-100-0036;-79,539;-3,627
CSp-NVI_C2-98-0055;-79,539;-3,478
CSp-NV_E4-90-0043;-79,54;-2,894
CSp-NV_E4-89-0042;-79,538;-2,973
CSp-NV_E4-90-0044;-79,536;-2,897
CSp-NVI_C4-100-0042;-79,534;-3,647
CSp-NVI_C4-100-0041;-79,534;-3,641
CSp-NVI_E2-92-0048;-79,534;-3,752
CSp-NVI_A4-100-0004;-79,535;-3,274
CSp-NV_E4-90-0045;-79,535;-2,894
CSp-NVI_E2-95-0035;-79,533;-3,748
CSp-NV_E4-89-0044;-79,534;-2,97
CSp-NVI_A4-94-0004;-79,533;-3,259
CSp-NV_E4-89-0043;-79,533;-2,973
CSp-NVI_E2-95-0034;-79,531;-3,745
CSp-NVI_A4-94-0003;-79,532;-3,25
CSp-NVI_E2-100-0062;-79,531;-3,731
CSp-NVI_A4-84-0004;-79,531;-3,303
CSp-NVI_C2-86-0070;-79,53;-3,334
CSp-NV_E4-88-0046;-79,531;-2,965
CSp-NVI_E2-92-0047;-79,529;-3,76
CSp-NV_E4-94-0045;-79,529;-2,89
CSp-NVI_C2-86-0059;-79,529;-3,473
CSp-NVI_A4-84-0003;-79,528;-3,3
CSp-NV_E4-97-0047;-79,529;-2,985
CSp-NVI_A4-83-0001;-79,528;-3,199
CSp-NV_E4-97-0048;-79,528;-2,985
CSp-NVI_A4-83-0003;-79,528;-3,216
CSp-NV_E4-90-0046;-79,528;-2,89
CSp-NVI_A4-100-0005;-79,527;-3,281
CSp-NVI_E2-100-0065;-79,526;-3,693
CSp-NVI_A4-83-0002;-79,526;-3,212
CSp-NVI_A4-87-0076;-79,525;-3,331
CSp-NVI_C4-100-0040;-79,525;-3,643
CSp-NVI_A4-84-0002;-79,525;-3,292
CSp-NVI_E2-94-0032;-79,524;-3,787
CSp-NVI_C2-87-0073;-79,523;-3,347
CSp-NVI_E2-94-0033;-79,521;-3,775
CSp-NV_E4-97-0045;-79,522;-2,989
CSp-NVI_C2-87-0075;-79,521;-3,355
CSp-NV_E4-97-0044;-79,521;-2,99
CSp-NVI_E2-100-0064;-79,52;-3,692
CSp-NVI_C2-87-0074;-79,521;-3,361
CSp-NV_E4-90-0047;-79,521;-2,89
CSp-NV_E4-97-0046;-79,52;-2,99
CSp-NV_E4-88-0045;-79,519;-2,962
CSp-NVI_E2-100-0063;-79,517;-3,693
CSp-NVI_C2-86-0068;-79,518;-3,418
CSp-NVI_A2-100-0027;-79,518;-3,153
CSp-NVI_A4-83-0004;-79,517;-3,229
CSp-NV_E4-88-0043;-79,516;-2,955
CSp-NVI_C2-86-0058;-79,513;-3,47
CSp-NV_E4-88-0044;-79,513;-2,961
CSp-NVI_E2-94-0031;-79,512;-3,776
CSp-NVI_E2-100-0061;-79,511;-3,724
CSp-NV_E4-97-0054;-79,512;-2,89
CSp-NVI_A2-95-0025;-79,511;-3,16
CSp-NVI_C4-100-0038;-79,51;-3,611
CSp-NV_E4-97-0055;-79,51;-2,894
CSp-NVI_C2-86-0069;-79,509;-3,434
CSp-NVI_A2-100-0026;-79,509;-3,149
CSp-NVI_A4-94-0001;-79,509;-3,224
CSp-NVI_C4-100-0039;-79,507;-3,618
CSp-NVI_E2-84-0034;-79,506;-3,788
CSp-NVI_A4-94-0002;-79,507;-3,229
CSp-NVI_C4-86-0066;-79,505;-3,505
CSp-NVI_A4-95-0026;-79,505;-3,196
CSp-NVI_C4-86-0065;-79,504;-3,506
CSp-NVI_C2-99-0062;-79,504;-3,354
CSp-NV_C4-97-0068;-79,506;-2,512
CSp-NVI_C4-86-0067;-79,504;-3,5
CSp-NV_E4-97-0050;-79,505;-2,896
CSp-NVI_A2-100-0025;-79,504;-3,13
CSp-NVI_E2-84-0033;-79,503;-3,788
CSp-NVI_C2-86-0057;-79,503;-3,454
CSp-NVI_C2-87-0058;-79,503;-3,396
CSp-NV_E2-87-0049;-79,504;-2,821
CSp-NVI_E2-84-0032;-79,501;-3,789
CSp-NIII_A2-89-0007;-79,503;-0,124
CSp-NVI_C2-86-0056;-79,5;-3,468
CSp-NVI_C2-87-0059;-79,5;-3,383
CSp-NVI_F1-99-0033;-79,496;-3,792
CSp-NVI_D3-82-0028;-79,494;-3,665
CSp-NVI_D1-99-0061;-79,494;-3,362
CSp-NV_D3-90-0060;-79,495;-2,626
CSp-NVI_F1-99-0032;-79,493;-3,792
CSp-NVI_F1-82-0032;-79,493;-3,795
CSp-NVI_D3-86-0052;-79,493;-3,505
CSp-NVI_D1-99-0060;-79,493;-3,346
CSp-NVI_D1-87-0072;-79,492;-3,41
CSp-NVI_F1-99-0031;-79,491;-3,792
CSp-NVI_D1-87-0057;-79,492;-3,392
CSp-NV_F3-97-0053;-79,492;-2,895
CSp-NVI_B3-97-0018;-79,492;-3,194
CSp-NVI_D1-98-0050;-79,491;-3,486
CSp-NVI_F1-99-0029;-79,49;-3,689
CSp-NVI_F1-82-0031;-79,49;-3,8
CSp-NVI_F1-99-0030;-79,49;-3,799
CSp-NV_F3-94-0046;-79,491;-2,897
CSp-NVI_F1-82-0029;-79,489;-3,8
CSp-NVI_F1-82-0030;-79,489;-3,801
CSp-NVI_D1-87-0071;-79,489;-3,434
CSp-NVI_B3-97-0019;-79,489;-3,2
CSp-NVI_D1-98-0051;-79,488;-3,479
CSp-NVI_D3-82-0027;-79,487;-3,656
CSp-NVI_D1-87-0056;-79,486;-3,395
CSp-NVI_D1-98-0054;-79,486;-3,443
CSp-NVI_B3-97-0030;-79,486;-3,216
CSp-NVI_F1-99-0028;-79,484;-3,688
CSp-NVI_B3-89-0033;-79,484;-3,264
CSp-NVI_B3-89-0033;-79,484;-3,264
CSp-NVI_B3-97-0017;-79,484;-3,192
CSp-NVI_D1-86-0053;-79,483;-3,489
CSp-NVI_D1-98-0053;-79,482;-3,464
CSp-NVI_D1-99-0059;-79,482;-3,365
CSp-NVI_D3-86-0013;-79,481;-3,611
CSp-NVI_D3-86-0012;-79,481;-3,626
CSp-NVI_F1-99-0027;-79,481;-3,688
CSp-NV_F1-89-0051;-79,481;-2,692
CSp-NVI_B3-85-0047;-79,478;-3,31
CSp-NVI_B3-97-0037;-79,478;-3,211
CSp-NVI_B3-89-0035;-79,478;-3,259
CSp-NVI_D1-98-0052;-79,477;-3,466
CSp-NVI_B3-85-0040;-79,477;-3,199
CSp-NVI_B3-85-0046;-79,476;-3,301
CSp-NVI_F1-99-0026;-79,475;-3,685
CSp-NVI_B3-85-0039;-79,475;-3,19
CSp-NVI_B3-85-0056;-79,475;-3,297
CSp-NV_F3-94-0047;-79,474;-2,908
CSp-NV_F3-94-0048;-79,473;-2,908
CSp-NVI_F1-82-0026;-79,472;-3,673
CSp-NV_F3-94-0049;-79,473;-2,908
CSp-NVI_B3-97-0027;-79,472;-3,218
CSp-NVI_B1-89-0040;-79,473;-3,078
CSp-NVI_D1-87-0060;-79,472;-3,359
CSp-NV_F3-89-0048;-79,472;-2,908
CSp-NVI_B3-97-0028;-79,471;-3,216
CSp-NVI_F1-99-0025;-79,47;-3,685
CSp-NVI_D3-86-0014;-79,469;-3,593
CSp-NVI_B1-89-0041;-79,47;-3,076
CSp-NV_F3-89-0047;-79,469;-2,907
CSp-NVI_B3-85-0050;-79,468;-3,2
CSp-NVI_B3-85-0045;-79,466;-3,298
CSp-NVI_B1-97-0038;-79,465;-3,042
CSp-NVI_D3-82-0025;-79,464;-3,663
CSp-NV_F1-89-0054;-79,464;-2,772
CSp-NVI_B3-85-0048;-79,463;-3,171
CSp-NV_D3-94-0058;-79,463;-2,621
CSp-NV_F1-89-0055;-79,463;-2,773
CSp-NVI_D3-86-0015;-79,461;-3,583
CSp-NVI_B3-85-0054;-79,461;-3,284
CSp-NV_D3-97-0066;-79,462;-2,627
CSp-NVI_B3-85-0055;-79,46;-3,289
CSp-NVI_B3-85-0049;-79,46;-3,204
CSp-NV_D3-89-0052;-79,461;-2,665
CSp-NVI_B3-97-0029;-79,459;-3,224
CSp-NV_F3-89-0046;-79,459;-2,914
CSp-NVI_B1-89-0042;-79,459;-3,081
CSp-NV_D3-89-0053;-79,459;-2,617
CSp-NVI_D1-98-0067;-79,457;-3,434
CSp-NVI_D1-82-0041;-79,456;-3,391
CSp-NVI_D3-82-0024;-79,456;-3,661
CSp-NV_F1-89-0050;-79,457;-2,704
CSp-NVI_D1-98-0064;-79,456;-3,452
CSp-NVI_B3-85-0038;-79,455;-3,191
CSp-NVI_D3-86-0054;-79,454;-3,502
CSp-NVI_B3-85-0053;-79,455;-3,281
CSp-NVI_D1-98-0065;-79,454;-3,452
CSp-NV_F1-89-0056;-79,454;-2,773
CSp-NVI_D1-82-0042;-79,453;-3,384
CSp-NV_F3-88-0057;-79,454;-2,837
CSp-NV_F1-88-0052;-79,454;-2,712
CSp-NV_F3-88-0056;-79,453;-2,843
CSp-NVI_B3-97-0031;-79,452;-3,217
CSp-NV_F1-87-0050;-79,452;-2,818
CSp-NVI_B3-85-0037;-79,452;-3,192
CSp-NV_F1-89-0049;-79,452;-2,702
CSp-NVI_D1-98-0066;-79,45;-3,452
CSp-NV_D3-88-0060;-79,45;-2,625
CSp-NVI_D1-98-0068;-79,448;-3,435
CSp-NV_F1-88-0059;-79,449;-2,818
CSp-NVI_D3-86-0016;-79,448;-3,572
CSp-NVI_D1-81-0053;-79,447;-3,366
CSp-NVI_B1-89-0043;-79,447;-3,087
CSp-NVI_B3-85-0052;-79,447;-3,285
CSp-NV_D3-94-0053;-79,448;-2,63
CSp-NV_F1-87-0051;-79,447;-2,802
CSp-NVI_D1-82-0043;-79,446;-3,385
CSp-NVI_B1-85-0061;-79,446;-3,086
CSp-NV_F1-89-0057;-79,446;-2,767
CSp-NV_F1-88-0058;-79,445;-2,829
CSp-NVI_B1-85-0062;-79,442;-3,08
CSp-NVI_B1-89-0021;-79,442;-3,145
CSp-NVI_B1-89-0019;-79,441;-3,147
CSp-NV_F1-88-0053;-79,439;-2,71
CSp-NVI_B3-89-0031;-79,438;-3,187
CSp-NV_D3-94-0051;-79,438;-2,659
CSp-NVI_D3-98-0014;-79,436;-3,568
CSp-NVI_B1-89-0020;-79,437;-3,153
CSp-NV_D3-94-0052;-79,437;-2,648
CSp-NVI_B1-85-0063;-79,437;-3,085
CSp-NVI_D1-81-0055;-79,436;-3,367
CSp-NV_D1-97-0069;-79,437;-2,44
CSp-NVI_D3-98-0018;-79,435;-3,535
CSp-NVI_D1-86-0055;-79,435;-3,537
CSp-NVI_D3-98-0019;-79,435;-3,495
CSp-NV_F1-87-0052;-79,436;-2,804
CSp-NVI_B3-85-0042;-79,434;-3,238
CSp-NVI_D3-98-0021;-79,433;-3,546
CSp-NVI_D3-98-0020;-79,433;-3,539
CSp-NVI_D3-98-0013;-79,432;-3,569
CSp-NV_D3-94-0050;-79,432;-2,661
CSp-NVI_D1-82-0045;-79,431;-3,378
CSp-NVI_D3-98-0022;-79,431;-3,543
CSp-NVI_B1-89-0022;-79,431;-3,154
CSp-NVI_B3-85-0041;-79,43;-3,247
CSp-NVI_D3-98-0012;-79,43;-3,582
CSp-NVI_B3-89-0030;-79,428;-3,191
CSp-NVI_D1-81-0054;-79,428;-3,363
CSp-NVI_D1-99-0043;-79,427;-3,489
CSp-NVI_D3-87-0018;-79,427;-3,557
CSp-NVI_D3-98-0015;-79,426;-3,545
CSp-NVI_B3-85-0051;-79,425;-3,274
CSp-NV_F1-94-0056;-79,424;-2,775
CSp-NVI_B3-85-0043;-79,423;-3,281
CSp-NV_F1-94-0057;-79,423;-2,759
CSp-NV_D3-97-0084;-79,423;-2,565
CSp-NVI_B3-89-0032;-79,421;-3,285
CSp-NV_F1-94-0055;-79,421;-2,789
CSp-NV_D3-97-0085;-79,421;-2,576
CSp-NVI_B3-85-0044;-79,42;-3,314
CSp-NVI_D3-98-0016;-79,418;-3,543
CSp-NVI_B1-89-0018;-79,419;-3,164
CSp-NVI_D3-98-0017;-79,417;-3,543
CSp-NV_F3-88-0048;-79,418;-2,925
CSp-NVI_B1-85-0064;-79,417;-3,107
CSp-NVI_D3-87-0019;-79,416;-3,557
CSp-NVI_D1-87-0077;-79,416;-3,381
CSp-NV_F3-88-0049;-79,416;-2,924
CSp-NV_F1-90-0055;-79,416;-2,748
CSp-NVI_D1-99-0045;-79,415;-3,49
CSp-NV_F3-90-0048;-79,416;-2,915
CSp-NVI_D3-98-0028;-79,415;-3,534
CSp-NV_F1-88-0055;-79,415;-2,707
CSp-NV_F1-88-0055;-79,415;-2,707
CSp-NIII_B1-97-0007;-79,417;-0,02
CSp-NV_F3-90-0049;-79,414;-2,913
CSp-NVI_D1-87-0078;-79,413;-3,378
CSp-NV_F3-88-0050;-79,413;-2,919
CSp-NV_F3-88-0051;-79,413;-2,918
CSp-NVI_B1-97-0039;-79,412;-3,038
CSp-NV_F1-90-0054;-79,413;-2,755
CSp-NVI_D1-99-0044;-79,411;-3,496
CSp-NV_F3-90-0050;-79,412;-2,904
CSp-NVI_D3-87-0017;-79,41;-3,56
CSp-NIV_B3-90-0041;-79,412;-1,298
CSp-NVI_D1-82-0046;-79,41;-3,376
CSp-NVI_D1-82-0046;-79,41;-3,376
CSp-NVI_B3-89-0015;-79,41;-3,176
CSp-NV_D3-90-0068;-79,411;-2,576
CSp-NV_F1-88-0054;-79,41;-2,705
CSp-NV_F3-87-0043;-79,41;-2,899
CSp-NVI_D3-87-0020;-79,408;-3,53
CSp-NVI_B1-97-0040;-79,409;-3,112
CSp-NVI_B3-89-0024;-79,407;-3,271
CSp-NV_F3-87-0042;-79,407;-2,897
CSp-NV_F3-87-0041;-79,406;-2,902
CSp-NVI_D3-87-0016;-79,404;-3,558
CSp-NVI_D3-87-0015;-79,402;-3,555
CSp-NVI_B1-97-0041;-79,403;-3,123
CSp-NVI_B1-97-0042;-79,402;-3,128
CSp-NVI_D3-99-0015;-79,401;-3,527
CSp-NVI_B3-89-0014;-79,401;-3,174
CSp-NVI_B3-97-0009;-79,399;-3,227
CSp-NV_D1-97-0070;-79,4;-2,418
CSp-NVI_D3-99-0016;-79,398;-3,52
CSp-NVI_B3-97-0012;-79,398;-3,201
CSp-NVI_B1-89-0016;-79,398;-3,165
CSp-NV_F1-90-0053;-79,398;-2,771
CSp-NVI_B1-89-0017;-79,398;-3,166
CSp-NVI_D1-82-0048;-79,396;-3,373
CSp-NV_D3-88-0069;-79,397;-2,536
CSp-NV_F1-94-0054;-79,396;-2,801
CSp-NVI_D1-99-0046;-79,394;-3,487
CSp-NVI_B3-97-0005;-79,394;-3,228
CSp-NVI_B3-85-0026;-79,394;-3,292
CSp-NV_F1-90-0052;-79,394;-2,748
CSp-NVI_D3-99-0017;-79,393;-3,529
CSp-NVI_D3-99-0018;-79,393;-3,533
CSp-NVI_D1-86-0051;-79,393;-3,345
CSp-NVI_B3-89-0023;-79,393;-3,266
CSp-NVI_B3-97-0026;-79,392;-3,326
CSp-NVI_D1-99-0047;-79,391;-3,484
CSp-NV_D3-90-0069;-79,392;-2,566
CSp-NV_F1-87-0048;-79,39;-2,775
CSp-NV_F1-97-0062;-79,39;-2,804
CSp-NVI_B3-85-0025;-79,389;-3,28
CSp-NVI_D1-98-0045;-79,388;-3,469
CSp-NVI_D1-98-0047;-79,388;-3,45
CSp-NV_F1-90-0059;-79,388;-2,736
CSp-NV_F3-97-0041;-79,388;-2,98
CSp-NVI_D3-99-0019;-79,386;-3,528
CSp-NVII_F1-85-0051;-79,383;-4,784
CSp-NVI_B3-85-0024;-79,386;-3,227
CSp-NV_F3-97-0038;-79,387;-2,969
CSp-NV_F3-97-0039;-79,386;-2,973
CSp-NV_F3-97-0040;-79,385;-2,976
CSp-NVI_D1-98-0046;-79,384;-3,461
CSp-NV_F3-87-0035;-79,384;-2,903
CSp-NVI_B3-85-0023;-79,382;-3,212
CSp-NIV_B3-82-0040;-79,383;-1,187
CSp-NVI_B3-85-0029;-79,38;-3,288
CSp-NIV_B3-82-0041;-79,382;-1,191
CSp-NV_F3-97-0042;-79,381;-2,983
CSp-NV_F1-90-0058;-79,38;-2,737
CSp-NIII_B3-98-0055;-79,382;-0,281
CSp-NV_F1-90-0057;-79,38;-2,728
CSp-NV_F1-97-0063;-79,379;-2,824
CSp-NIII_D3-88-0006;-79,38;-0,538
CSp-NVI_D3-86-0018;-79,377;-3,527
CSp-NV_F3-87-0034;-79,378;-2,898
CSp-NVI_D3-86-0019;-79,377;-3,531
CSp-NVI_B3-85-0021;-79,376;-3,223
CSp-NVI_D3-86-0017;-79,376;-3,505
CSp-NV_F3-97-0043;-79,376;-2,988
CSp-NII_F3-97-0008;-79,378;0,008
CSp-NVI_D3-86-0020;-79,375;-3,546
CSp-NV_D3-90-0070;-79,376;-2,584
CSp-NV_F1-90-0056;-79,375;-2,705
CSp-NVI_B3-85-0036;-79,374;-3,299
CSp-NVI_B1-97-0036;-79,374;-3,155
CSp-NVI_D3-86-0021;-79,373;-3,558
CSp-NVI_B1-97-0035;-79,374;-3,156
CSp-NIV_B3-90-0040;-79,375;-1,3
CSp-NV_D1-97-0071;-79,371;-2,423
CSp-NVI_B3-97-0010;-79,368;-3,173
CSp-NVI_D3-82-0016;-79,367;-3,556
CSp-NVI_B3-85-0019;-79,367;-3,234
CSp-NV_F3-88-0041;-79,368;-2,941
CSp-NV_F3-87-0033;-79,367;-2,909
CSp-NV_F3-88-0040;-79,367;-2,939
CSp-NV_D3-89-0067;-79,367;-2,566
CSp-NII_F3-97-0011;-79,367;0,007
CSp-NVI_D1-81-0052;-79,364;-3,347
CSp-NII_F3-97-0010;-79,367;0,007
CSp-NIV_B3-90-0042;-79,366;-1,303
CSp-NIV_B3-82-0039;-79,366;-1,207
CSp-NV_D3-89-0066;-79,364;-2,571
CSp-NVI_B3-85-0035;-79,362;-3,288
CSp-NVI_D1-98-0048;-79,361;-3,436
CSp-NVI_D1-81-0051;-79,361;-3,357
CSp-NVI_D1-98-0049;-79,36;-3,427
CSp-NVI_D1-81-0050;-79,36;-3,356
CSp-NVI_B3-97-0014;-79,36;-3,256
CSp-NVI_B3-97-0032;-79,358;-3,299
CSp-NVI_D3-86-0006;-79,357;-3,605
CSp-NIV_B1-82-0010;-79,36;-1,13
CSp-NV_F3-88-0042;-79,358;-2,951
CSp-NVI_B3-97-0020;-79,357;-3,299
CSp-NVI_B3-97-0015;-79,356;-3,271
CSp-NV_F1-87-0047;-79,356;-2,799
CSp-NIII_B3-98-0056;-79,357;-0,301
CSp-NVI_D3-81-0007;-79,354;-3,618
CSp-NV_D3-88-0068;-79,355;-2,576
CSp-NIII_D3-81-0004;-79,356;-0,584
CSp-NVI_D3-86-0008;-79,352;-3,608
CSp-NIII_D1-82-0001;-79,355;-0,39
CSp-NIII_B1-83-0034;-79,355;-0,015
CSp-NV_F1-97-0064;-79,353;-2,818
CSp-NVI_D3-82-0017;-79,351;-3,549
CSp-NVI_D3-86-0007;-79,351;-3,603
CSp-NVI_D1-87-0050;-79,351;-3,419
CSp-NVI_D1-87-0049;-79,351;-3,421
CSp-NVI_D1-87-0053;-79,35;-3,382
CSp-NVI_D1-87-0051;-79,349;-3,407
CSp-NV_F1-97-0065;-79,35;-2,814
CSp-NVI_D1-87-0052;-79,349;-3,399
CSp-NVI_D1-81-0049;-79,348;-3,361
CSp-NIV_D3-88-0052;-79,349;-1,638
CSp-NVI_D1-99-0042;-79,347;-3,397
CSp-NIV_D1-98-0027;-79,349;-1,461
CSp-NVI_D3-82-0019;-79,346;-3,535
CSp-NVI_B3-97-0013;-79,346;-3,303
CSp-NVI_D1-81-0048;-79,345;-3,346
CSp-NIII_D3-81-0001;-79,348;-0,656
CSp-NVI_D3-82-0018;-79,344;-3,54
CSp-NVI_D1-87-0054;-79,345;-3,379
CSp-NVI_D3-86-0009;-79,344;-3,605
CSp-NV_F3-88-0039;-79,345;-2,956
CSp-NV_D3-97-0073;-79,345;-2,524
CSp-NIV_B3-90-0043;-79,345;-1,29
CSp-NVI_D3-99-0006;-79,343;-3,561
CSp-NVI_D3-99-0007;-79,343;-3,563
CSp-NVI_D3-81-0008;-79,342;-3,618
CSp-NVI_D1-99-0041;-79,342;-3,401
CSp-NVI_D3-99-0008;-79,34;-3,574
CSp-NV_F3-87-0032;-79,34;-2,905
CSp-NVI_B3-85-0013;-79,34;-3,246
CSp-NIV_B1-82-0011;-79,342;-1,132
CSp-NV_D3-87-0060;-79,341;-2,571
CSp-NIII_D1-82-0006;-79,342;-0,405
CSp-NVI_D1-99-0040;-79,339;-3,4
CSp-NIII_B1-83-0033;-79,34;-0,027
CSp-NV_D1-97-0072;-79,339;-2,413
CSp-NVI_D3-81-0020;-79,337;-3,512
CSp-NVI_D1-82-0040;-79,337;-3,427
CSp-NIII_D3-88-0008;-79,34;-0,535
CSp-NVI_D3-99-0009;-79,337;-3,581
CSp-NVI_D3-99-0005;-79,336;-3,558
CSp-NIV_B1-88-0028;-79,339;-1,058
CSp-NVI_B3-97-0021;-79,335;-3,188
CSp-NVI_D1-99-0039;-79,335;-3,403
CSp-NVI_B3-97-0022;-79,335;-3,191
CSp-NVI_D1-81-0047;-79,333;-3,344
CSp-NVI_D1-99-0037;-79,333;-3,409
CSp-NVI_B1-97-0034;-79,334;-3,117
CSp-NVI_D1-82-0039;-79,333;-3,436
CSp-NVI_D1-82-0038;-79,332;-3,432
CSp-NVI_D1-99-0038;-79,332;-3,405
CSp-NIII_D3-81-0003;-79,335;-0,634
CSp-NVI_D1-81-0021;-79,332;-3,485
CSp-NV_F3-88-0038;-79,333;-2,959
CSp-NIV_B3-87-0004;-79,334;-1,294
CSp-NIV_B3-87-0003;-79,333;-1,296
CSp-NVI_B3-89-0009;-79,331;-3,288
CSp-NVI_B3-97-0024;-79,331;-3,19
CSp-NIII_D3-88-0009;-79,333;-0,575
CSp-NIII_B3-83-0080;-79,333;-0,242
CSp-NVI_B3-85-0006;-79,329;-3,251
CSp-NVII_F1-85-0052;-79,326;-4,79
CSp-NIV_D3-88-0053;-79,331;-1,638
CSp-NV_F3-89-0035;-79,328;-2,96
CSp-NVI_D3-81-0009;-79,326;-3,619
CSp-NVI_B3-97-0025;-79,326;-3,187
CSp-NVI_D3-81-0019;-79,326;-3,51
CSp-NIV_B3-82-0038;-79,328;-1,202
CSp-NVI_D3-81-0018;-79,325;-3,501
CSp-NIII_B1-83-0035;-79,327;-0,003
CSp-NVI_D3-81-0017;-79,324;-3,511
CSp-NVI_F1-87-0003;-79,323;-3,717
CSp-NV_F3-87-0031;-79,324;-2,892
CSp-NIII_D3-88-0007;-79,325;-0,533
CSp-NVI_D3-81-0010;-79,321;-3,625
CSp-NV_F3-90-0042;-79,322;-2,89
CSp-NVI_F1-87-0001;-79,32;-3,717
CSp-NV_D3-94-0062;-79,321;-2,509
CSp-NIV_D1-98-0030;-79,322;-1,463
CSp-NVI_D1-99-0035;-79,32;-3,344
CSp-NIV_B1-88-0026;-79,322;-1,057
CSp-NV_F1-87-0045;-79,32;-2,81
CSp-NVI_B3-97-0016;-79,319;-3,297
CSp-NIV_D1-98-0031;-79,321;-1,463
CSp-NVI_D1-86-0030;-79,318;-3,459
CSp-NVI_B3-89-0008;-79,318;-3,279
CSp-NVI_D1-99-0034;-79,317;-3,338
CSp-NVI_B3-85-0015;-79,317;-3,238
CSp-NVI_B3-85-0016;-79,317;-3,256
CSp-NVI_D3-86-0011;-79,316;-3,602
CSp-NVI_D3-86-0010;-79,316;-3,595
CSp-NIV_D1-98-0032;-79,317;-1,451
CSp-NIV_B3-87-0005;-79,317;-1,293
CSp-NV_D1-94-0063;-79,316;-2,498
CSp-NVI_D1-82-0037;-79,314;-3,442
CSp-NIII_D1-82-0002;-79,317;-0,394
CSp-NVI_D1-82-0036;-79,314;-3,451
CSp-NIV_B3-82-0037;-79,316;-1,259
CSp-NVI_B3-89-0001;-79,313;-3,329
CSp-NIV_B3-82-0036;-79,316;-1,174
CSp-NVI_B3-89-0003;-79,313;-3,309
CSp-NVII_F1-85-0053;-79,309;-4,798
CSp-NIV_D3-88-0054;-79,314;-1,643
CSp-NIV_B1-87-0086;-79,314;-1,143
CSp-NVI_D1-82-0035;-79,31;-3,452
CSp-NVII_F1-91-0047;-79,307;-4,801
CSp-NIII_D1-82-0003;-79,313;-0,395
CSp-NVI_B3-89-0007;-79,309;-3,269
CSp-NVI_D3-81-0011;-79,307;-3,613
CSp-NIV_D3-86-0014;-79,309;-1,506
CSp-NVI_B3-89-0002;-79,307;-3,304
CSp-NIV_D3-86-0013;-79,309;-1,516
CSp-NV_D3-87-0059;-79,308;-2,583
CSp-NIV_B3-88-0051;-79,309;-1,207
CSp-NIV_B3-90-0038;-79,309;-1,304
CSp-NIV_B3-90-0038;-79,309;-1,304
CSp-NV_F3-89-0036;-79,307;-2,965
CSp-NV_F1-97-0061;-79,306;-2,803
CSp-NV_F3-89-0038;-79,304;-2,964
CSp-NVI_D1-99-0036;-79,304;-3,342
CSp-NVI_D3-82-0013;-79,303;-3,539
CSp-NIV_B1-88-0025;-79,306;-1,065
CSp-NVI_D3-87-0004;-79,303;-3,527
CSp-NIV_D1-86-0020;-79,306;-1,487
CSp-NV_F3-89-0037;-79,304;-2,963
CSp-NVII_F1-91-0048;-79,3;-4,81
CSp-NIII_B1-83-0031;-79,305;-0,138
CSp-NIV_B3-90-0036;-79,304;-1,32
CSp-NVI_F1-87-0007;-79,301;-3,674
CSp-NVI_B3-97-0003;-79,301;-3,242
CSp-NIV_D1-96-0034;-79,303;-1,423
CSp-NVI_D3-82-0011;-79,299;-3,523
CSp-NVI_D1-86-0028;-79,3;-3,477
CSp-NVI_D1-86-0027;-79,299;-3,479
CSp-NVI_D3-99-0014;-79,299;-3,585
CSp-NIV_D1-98-0029;-79,301;-1,479
CSp-NIV_B1-81-0026;-79,301;-1,038
CSp-NVI_D3-86-0004;-79,298;-3,613
CSp-NVI_D3-99-0001;-79,298;-3,648
CSp-NVI_B1-85-0057;-79,298;-3,124
CSp-NIV_D1-98-0033;-79,3;-1,46
CSp-NV_F3-94-0036;-79,299;-2,992
CSp-NIV_B3-90-0037;-79,3;-1,318
CSp-NVI_D3-87-0010;-79,297;-3,519
